regressor_type,emotion_dimension,feature_group_criteria,group_id,hyperparams_json,score
gradientboost_regressor,Liking,participant,15.0,"""{\""max_depth\"": 5, \""max_features\"": 7, \""min_samples_leaf\"": 30, \""min_samples_split\"": 1550, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-2.077328388431457
svr_regressor,Valence,participant,15.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.5969999956329033
svr_regressor,Arousal,participant,15.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""linear\""}""",-1.606021546005453
svr_regressor,Dominance,participant,15.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.8284999957247141
svr_regressor,Liking,participant,15.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-2.1072499966970932
random_forest,Valence,participant,16.0,"""{\""max_depth\"": 10, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 1, \""min_samples_split\"": 5, \""n_estimators\"": 200}""",-1.3478740945616887
random_forest,Arousal,participant,16.0,"""{\""max_depth\"": 90, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 10, \""n_estimators\"": 200}""",-1.3597904217418009
random_forest,Dominance,participant,16.0,"""{\""max_depth\"": 10, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 1, \""min_samples_split\"": 2, \""n_estimators\"": 200}""",-0.3783499047619046
random_forest,Liking,participant,16.0,"""{\""max_depth\"": null, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 5, \""n_estimators\"": 200}""",-1.6772090232426886
xgboost_regressor,Valence,participant,16.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.5525313558578493
xgboost_regressor,Arousal,participant,16.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.6688906669616699
xgboost_regressor,Dominance,participant,16.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.2500005569458008
xgboost_regressor,Liking,participant,16.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.069000039577484
gradientboost_regressor,Valence,participant,16.0,"""{\""max_depth\"": 5, \""max_features\"": 19, \""min_samples_leaf\"": 30, \""min_samples_split\"": 200, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-1.2932254650047519
gradientboost_regressor,Arousal,participant,16.0,"""{\""max_depth\"": 5, \""max_features\"": 7, \""min_samples_leaf\"": 30, \""min_samples_split\"": 2000, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-1.2724766626463087
gradientboost_regressor,Dominance,participant,16.0,"""{\""max_depth\"": 5, \""max_features\"": 7, \""min_samples_leaf\"": 65, \""min_samples_split\"": 200, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-0.3662918487416046
gradientboost_regressor,Liking,participant,16.0,"""{\""max_depth\"": 5, \""max_features\"": 19, \""min_samples_leaf\"": 30, \""min_samples_split\"": 2000, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-1.6085571790877935
svr_regressor,Valence,participant,16.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""linear\""}""",-1.3608532661522967
svr_regressor,Arousal,participant,16.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.2170000341221656
svr_regressor,Dominance,participant,16.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.37825001395391294
svr_regressor,Liking,participant,16.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.4614368378023423
random_forest,Valence,participant,17.0,"""{\""max_depth\"": 10, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 10, \""n_estimators\"": 200}""",-1.1635725204814389
random_forest,Arousal,participant,17.0,"""{\""max_depth\"": null, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 1, \""min_samples_split\"": 2, \""n_estimators\"": 200}""",-1.1075512500000007
random_forest,Dominance,participant,17.0,"""{\""max_depth\"": 90, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 1, \""min_samples_split\"": 2, \""n_estimators\"": 200}""",-0.6809700000000011
random_forest,Liking,participant,17.0,"""{\""max_depth\"": 10, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 4, \""min_samples_split\"": 10, \""n_estimators\"": 200}""",-1.2235166034875535
xgboost_regressor,Valence,participant,17.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.4827659358978271
xgboost_regressor,Arousal,participant,17.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.5083751516342165
xgboost_regressor,Dominance,participant,17.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.4215317878723144
xgboost_regressor,Liking,participant,17.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.5606564664840699
gradientboost_regressor,Valence,participant,17.0,"""{\""max_depth\"": 5, \""max_features\"": 19, \""min_samples_leaf\"": 30, \""min_samples_split\"": 1100, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-1.1327200567821656
gradientboost_regressor,Arousal,participant,17.0,"""{\""max_depth\"": 5, \""max_features\"": 7, \""min_samples_leaf\"": 30, \""min_samples_split\"": 1100, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-1.1717916909509936
gradientboost_regressor,Dominance,participant,17.0,"""{\""max_depth\"": 5, \""max_features\"": 19, \""min_samples_leaf\"": 65, \""min_samples_split\"": 1100, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-0.7231859337504779
gradientboost_regressor,Liking,participant,17.0,"""{\""max_depth\"": 5, \""max_features\"": 7, \""min_samples_leaf\"": 65, \""min_samples_split\"": 2000, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-1.2193949533775874
svr_regressor,Valence,participant,17.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""linear\""}""",-1.2239432558495547
svr_regressor,Arousal,participant,17.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""linear\""}""",-1.1825669188891097
svr_regressor,Dominance,participant,17.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-0.7218181839987914
svr_regressor,Liking,participant,17.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""linear\""}""",-1.1884121077514918
random_forest,Valence,participant,18.0,"""{\""max_depth\"": 90, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 5, \""n_estimators\"": 200}""",-1.7902941787920927
random_forest,Arousal,participant,18.0,"""{\""max_depth\"": 10, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 2, \""n_estimators\"": 200}""",-1.625444452264753
random_forest,Dominance,participant,18.0,"""{\""max_depth\"": 10, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 5, \""n_estimators\"": 200}""",-1.3911681745238178
random_forest,Liking,participant,18.0,"""{\""max_depth\"": 50, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 2, \""n_estimators\"": 200}""",-2.0982859911981806
xgboost_regressor,Valence,participant,18.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.013281317710877
xgboost_regressor,Arousal,participant,18.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.0182813291549686
xgboost_regressor,Dominance,participant,18.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.7735313844680785
xgboost_regressor,Liking,participant,18.0,"""{\""colsample_bytree\"": 1, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 4, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.6487960653305054
gradientboost_regressor,Valence,participant,18.0,"""{\""max_depth\"": 5, \""max_features\"": 19, \""min_samples_leaf\"": 65, \""min_samples_split\"": 2000, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-1.7361629378748167
gradientboost_regressor,Arousal,participant,18.0,"""{\""max_depth\"": 5, \""max_features\"": 19, \""min_samples_leaf\"": 30, \""min_samples_split\"": 1550, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-1.5436160279527467
gradientboost_regressor,Dominance,participant,18.0,"""{\""max_depth\"": 5, \""max_features\"": 9, \""min_samples_leaf\"": 30, \""min_samples_split\"": 650, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-1.3016278136958164
gradientboost_regressor,Liking,participant,18.0,"""{\""max_depth\"": 5, \""max_features\"": 9, \""min_samples_leaf\"": 30, \""min_samples_split\"": 650, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-2.1548367400299364
svr_regressor,Valence,participant,18.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.8767499996755599
svr_regressor,Arousal,participant,18.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.5020000064884538
svr_regressor,Dominance,participant,18.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.3642500056825293
svr_regressor,Liking,participant,18.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-2.0630000015807513
random_forest,Valence,participant,19.0,"""{\""max_depth\"": null, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 1, \""min_samples_split\"": 5, \""n_estimators\"": 200}""",-1.6312680781024533
random_forest,Arousal,participant,19.0,"""{\""max_depth\"": 10, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 4, \""min_samples_split\"": 2, \""n_estimators\"": 200}""",-0.8422995357799883
random_forest,Dominance,participant,19.0,"""{\""max_depth\"": 10, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 4, \""min_samples_split\"": 5, \""n_estimators\"": 900}""",-1.062863849898779
random_forest,Liking,participant,19.0,"""{\""max_depth\"": 50, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 2, \""n_estimators\"": 200}""",-1.7203749060100137
xgboost_regressor,Valence,participant,19.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.8310469751358027
xgboost_regressor,Arousal,participant,19.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.5399847373962399
xgboost_regressor,Dominance,participant,19.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.5888907885551453
xgboost_regressor,Liking,participant,19.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.110156461715698
gradientboost_regressor,Valence,participant,19.0,"""{\""max_depth\"": 5, \""max_features\"": 9, \""min_samples_leaf\"": 65, \""min_samples_split\"": 650, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-1.6569225614014909
gradientboost_regressor,Arousal,participant,19.0,"""{\""max_depth\"": 5, \""max_features\"": 9, \""min_samples_leaf\"": 30, \""min_samples_split\"": 650, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-0.9443147798968148
gradientboost_regressor,Dominance,participant,19.0,"""{\""max_depth\"": 5, \""max_features\"": 9, \""min_samples_leaf\"": 30, \""min_samples_split\"": 1100, \""n_estimators\"": 10, \""subsample\"": 0.7}""",-1.1844667559781108
gradientboost_regressor,Liking,participant,19.0,"""{\""max_depth\"": 5, \""max_features\"": 7, \""min_samples_leaf\"": 65, \""min_samples_split\"": 1550, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-1.6618802811155216
svr_regressor,Valence,participant,19.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""linear\""}""",-1.6739958278498759
svr_regressor,Arousal,participant,19.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""linear\""}""",-0.9338314004812556
svr_regressor,Dominance,participant,19.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.1964419696838688
svr_regressor,Liking,participant,19.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.6449999958340804
random_forest,Valence,participant,20.0,"""{\""max_depth\"": 10, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 5, \""n_estimators\"": 900}""",-1.7750281002476143
random_forest,Arousal,participant,20.0,"""{\""max_depth\"": 10, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 2, \""n_estimators\"": 200}""",-0.9621540506492074
random_forest,Dominance,participant,20.0,"""{\""max_depth\"": 90, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 10, \""n_estimators\"": 200}""",-1.9141672496868622
random_forest,Liking,participant,20.0,"""{\""max_depth\"": 10, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 1, \""min_samples_split\"": 2, \""n_estimators\"": 200}""",-1.659162083333333
xgboost_regressor,Valence,participant,20.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.973531290054321
xgboost_regressor,Arousal,participant,20.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.7057346572875978
xgboost_regressor,Dominance,participant,20.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 4, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.1855157632827757
xgboost_regressor,Liking,participant,20.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.293296944618225
gradientboost_regressor,Valence,participant,20.0,"""{\""max_depth\"": 5, \""max_features\"": 19, \""min_samples_leaf\"": 30, \""min_samples_split\"": 200, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-1.771388364228044
gradientboost_regressor,Arousal,participant,20.0,"""{\""max_depth\"": 5, \""max_features\"": 7, \""min_samples_leaf\"": 65, \""min_samples_split\"": 1550, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-0.9884031532275038
gradientboost_regressor,Dominance,participant,20.0,"""{\""max_depth\"": 5, \""max_features\"": 9, \""min_samples_leaf\"": 65, \""min_samples_split\"": 650, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-1.9282481258156274
gradientboost_regressor,Liking,participant,20.0,"""{\""max_depth\"": 5, \""max_features\"": 9, \""min_samples_leaf\"": 30, \""min_samples_split\"": 2000, \""n_estimators\"": 10, \""subsample\"": 0.8}""",-1.8707056691795774
svr_regressor,Valence,participant,20.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""sigmoid\""}""",-1.9077824984194334
svr_regressor,Arousal,participant,20.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-0.9685550434973449
svr_regressor,Dominance,participant,20.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.9849999975379837
svr_regressor,Liking,participant,20.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.6285000009216044
random_forest,Valence,participant,21.0,"""{\""max_depth\"": 10, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 4, \""min_samples_split\"": 2, \""n_estimators\"": 200}""",-2.4585516605909405
random_forest,Arousal,participant,21.0,"""{\""max_depth\"": 90, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 1, \""min_samples_split\"": 2, \""n_estimators\"": 200}""",-1.4369600000000013
random_forest,Dominance,participant,21.0,"""{\""max_depth\"": 10, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 4, \""min_samples_split\"": 2, \""n_estimators\"": 200}""",-1.2307978927939698
random_forest,Liking,participant,21.0,"""{\""max_depth\"": null, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 5, \""n_estimators\"": 200}""",-2.3468423694182263
xgboost_regressor,Valence,participant,21.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 10, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.6432031683921813
xgboost_regressor,Arousal,participant,21.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 8, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.0680314245224
xgboost_regressor,Dominance,participant,21.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.6829688205718996
xgboost_regressor,Liking,participant,21.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 8, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.8018698353767393
gradientboost_regressor,Valence,participant,21.0,"""{\""max_depth\"": 5, \""max_features\"": 7, \""min_samples_leaf\"": 65, \""min_samples_split\"": 1100, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-2.3725597117982873
gradientboost_regressor,Arousal,participant,21.0,"""{\""max_depth\"": 5, \""max_features\"": 9, \""min_samples_leaf\"": 65, \""min_samples_split\"": 200, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-1.5762640921887872
gradientboost_regressor,Dominance,participant,21.0,"""{\""max_depth\"": 5, \""max_features\"": 19, \""min_samples_leaf\"": 65, \""min_samples_split\"": 2000, \""n_estimators\"": 10, \""subsample\"": 0.7}""",-1.189909165032151
gradientboost_regressor,Liking,participant,21.0,"""{\""max_depth\"": 5, \""max_features\"": 19, \""min_samples_leaf\"": 65, \""min_samples_split\"": 1550, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-2.3590534470920406
svr_regressor,Valence,participant,21.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-2.4937500192301685
svr_regressor,Arousal,participant,21.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""linear\""}""",-1.4710681288191976
svr_regressor,Dominance,participant,21.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.142000000432868
svr_regressor,Liking,participant,21.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-2.199250005029866
random_forest,Valence,participant,23.0,"""{\""max_depth\"": 90, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 2, \""n_estimators\"": 200}""",-2.0184525236053044
random_forest,Arousal,participant,23.0,"""{\""max_depth\"": 90, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 5, \""n_estimators\"": 200}""",-1.196012590040533
random_forest,Dominance,participant,23.0,"""{\""max_depth\"": 50, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 5, \""n_estimators\"": 200}""",-1.797007865907558
random_forest,Liking,participant,23.0,"""{\""max_depth\"": 10, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 1, \""min_samples_split\"": 2, \""n_estimators\"": 200}""",-1.494390980082417
xgboost_regressor,Valence,participant,23.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.044031345367432
xgboost_regressor,Arousal,participant,23.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.7208753957748413
xgboost_regressor,Dominance,participant,23.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.983421947479248
xgboost_regressor,Liking,participant,23.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.791671964645386
gradientboost_regressor,Valence,participant,23.0,"""{\""max_depth\"": 5, \""max_features\"": 19, \""min_samples_leaf\"": 30, \""min_samples_split\"": 650, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-1.9761648934644878
gradientboost_regressor,Arousal,participant,23.0,"""{\""max_depth\"": 5, \""max_features\"": 9, \""min_samples_leaf\"": 30, \""min_samples_split\"": 650, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-1.167036359346918
gradientboost_regressor,Dominance,participant,23.0,"""{\""max_depth\"": 5, \""max_features\"": 7, \""min_samples_leaf\"": 30, \""min_samples_split\"": 650, \""n_estimators\"": 10, \""subsample\"": 0.8}""",-1.7282408624458463
gradientboost_regressor,Liking,participant,23.0,"""{\""max_depth\"": 5, \""max_features\"": 9, \""min_samples_leaf\"": 65, \""min_samples_split\"": 1550, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-1.5343368429285393
svr_regressor,Valence,participant,23.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-2.173788596107281
svr_regressor,Arousal,participant,23.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""sigmoid\""}""",-1.0788345684092175
svr_regressor,Dominance,participant,23.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""sigmoid\""}""",-1.9071542357757338
svr_regressor,Liking,participant,23.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""linear\""}""",-1.4352006397997585
random_forest,Valence,participant,24.0,"""{\""max_depth\"": 10, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 5, \""n_estimators\"": 200}""",-2.518331300404347
random_forest,Arousal,participant,24.0,"""{\""max_depth\"": 50, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 1, \""min_samples_split\"": 5, \""n_estimators\"": 200}""",-1.466572617243868
random_forest,Dominance,participant,24.0,"""{\""max_depth\"": null, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 10, \""n_estimators\"": 200}""",-1.122742252739553
random_forest,Liking,participant,24.0,"""{\""max_depth\"": 90, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 10, \""n_estimators\"": 900}""",-2.8807651060801844
xgboost_regressor,Valence,participant,24.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 4, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.677711249828339
xgboost_regressor,Arousal,participant,24.0,"""{\""colsample_bytree\"": 1, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.0401747384071354
xgboost_regressor,Dominance,participant,24.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.6419847021102902
xgboost_regressor,Liking,participant,24.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 5, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-3.164069737315178
gradientboost_regressor,Valence,participant,24.0,"""{\""max_depth\"": 5, \""max_features\"": 7, \""min_samples_leaf\"": 30, \""min_samples_split\"": 1100, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-2.3950704470618214
gradientboost_regressor,Arousal,participant,24.0,"""{\""max_depth\"": 5, \""max_features\"": 9, \""min_samples_leaf\"": 30, \""min_samples_split\"": 1100, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-1.6700788152097226
gradientboost_regressor,Dominance,participant,24.0,"""{\""max_depth\"": 5, \""max_features\"": 19, \""min_samples_leaf\"": 30, \""min_samples_split\"": 200, \""n_estimators\"": 10, \""subsample\"": 0.7}""",-1.1516709969249919
gradientboost_regressor,Liking,participant,24.0,"""{\""max_depth\"": 5, \""max_features\"": 9, \""min_samples_leaf\"": 30, \""min_samples_split\"": 1550, \""n_estimators\"": 10, \""subsample\"": 0.6}""",-2.822605025143467
svr_regressor,Valence,participant,24.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-2.237250019386335
svr_regressor,Arousal,participant,24.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.5489416777651694
svr_regressor,Dominance,participant,24.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.2035095293742801
svr_regressor,Liking,participant,24.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-2.7123019369641033
random_forest,Valence,participant,25.0,"""{\""max_depth\"": null, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 4, \""min_samples_split\"": 10, \""n_estimators\"": 200}""",-2.5808762197100235
random_forest,Arousal,participant,25.0,"""{\""max_depth\"": 90, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 1, \""min_samples_split\"": 2, \""n_estimators\"": 900}""",-2.1744633333333314
random_forest,Dominance,participant,25.0,"""{\""max_depth\"": 50, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 2, \""n_estimators\"": 200}""",-1.367023298593269
random_forest,Liking,participant,25.0,"""{\""max_depth\"": null, \""max_features\"": \""sqrt\"", \""min_samples_leaf\"": 8, \""min_samples_split\"": 2, \""n_estimators\"": 200}""",-2.5163558073031678
